targetDt	movieCd	audiCnt	audiAcc	salesAmt	salesAcc	movieNm
20160731	20161907	376540	1544267	3297087920	12699549403	제이슨 본
20160731	20159058	62572	2364198	506315900	18974608533	도리를 찾아서
20160731	20150203	36622	3032444	309418800	24598482713	나우 유 씨 미 2
20160731	20161286	34902	465662	272116700	3488430500	아이스 에이지: 지구 대충돌
20160731	20164521	23046	265728	180380400	2005984380	극장판 요괴워치: 염라대왕과 5개의 이야기다냥!
20160731	20165561	20560	115083	163536700	858616060	빅
20160731	20163189	6295	23095	54730300	193065872	태풍이 지나가고
20160731	20165130	3595	55879	29684000	431522300	나의 산티아고
20160730	20156250	691478	1928626	5741071923	14771390747	인천상륙작전
20160730	20156564	579808	7875799	4934742867	63578179439	부산행
20160730	20161907	411878	1167727	3609096067	9402461483	제이슨 본
20160730	20159058	63399	2301626	506316700	18468292633	도리를 찾아서
20160730	20150203	38789	2995822	326596100	24289063913	나우 유 씨 미 2
20160730	20161286	36170	430760	278695800	3216313800	아이스 에이지: 지구 대충돌
20160730	20164521	23121	242682	179169500	1825603980	극장판 요괴워치: 염라대왕과 5개의 이야기다냥!
20160730	20165561	21738	94523	170316300	695079360	빅
20160730	20163189	6580	16800	57105200	138335572	태풍이 지나가고
20160730	20150968	3938	6905	35533600	57907100	국가대표 2
20160729	20156250	405477	1237148	3364992124	9030318824	인천상륙작전
20160729	20156564	337649	7295991	2875572996	58643436572	부산행
20160729	20161907	230070	755849	2031193276	5793365416	제이슨 본
20160729	20159058	47263	2238227	379298600	17961975933	도리를 찾아서
20160729	20150203	28855	2957033	242524500	23962467813	나우 유 씨 미 2
20160729	20161286	27928	394590	208584000	2937618000	아이스 에이지: 지구 대충돌
20160729	20165561	24967	72785	193715600	524763060	빅
20160729	20164521	15161	219561	119675100	1646434480	극장판 요괴워치: 염라대왕과 5개의 이야기다냥!
20160729	20163189	4225	10220	36517672	81230372	태풍이 지나가고
20160729	20156082	2304	2705	22524000	25732000	마이펫의 이중생활
20160728	20156250	354500	831671	2635577800	5665326700	인천상륙작전
20160728	20156564	299267	6958342	2269970500	55767863576	부산행
20160728	20161907	216456	525779	1709575400	3762172140	제이슨 본
20160728	20159058	43287	2190964	307702700	17582677333	도리를 찾아서
20160728	20161286	26758	366662	178689800	2729034000	아이스 에이지: 지구 대충돌
20160728	20165561	25414	47818	177347460	331047460	빅
20160728	20150203	25032	2928178	188079700	23719943313	나우 유 씨 미 2
20160728	20164521	15356	204400	108466060	1526759380	극장판 요괴워치: 염라대왕과 5개의 이야기다냥!
20160728	20166845	4884	42884	29304000	257304000	BIFAN2016 판타스틱 단편 걸작선 1
20160728	20163189	3484	5995	26937200	44712700	태풍이 지나가고
20160727	20156250	464460	477171	2922521800	3029748900	인천상륙작전
20160727	20156564	422625	6659075	2677372100	53497893076	부산행
20160727	20161907	308768	309323	2048249740	2052596740	제이슨 본
20160727	20150203	38154	2903146	227521800	23531863613	나우 유 씨 미 2
20160727	20159058	36460	2147677	249649600	17274974633	도리를 찾아서
20160727	20161286	24950	339904	163239900	2550344200	아이스 에이지: 지구 대충돌
20160727	20165561	21181	22404	143628000	153700000	빅
20160727	20164521	12819	189044	89386900	1418293320	극장판 요괴워치: 염라대왕과 5개의 이야기다냥!
20160727	20166845	5000	38000	30000000	228000000	BIFAN2016 판타스틱 단편 걸작선 1
20160727	20165130	2353	44518	14715900	340961200	나의 산티아고
20160726	20156564	419947	6236450	3180574500	50820520976	부산행
20160726	20150203	72088	2864992	548032400	23304341813	나우 유 씨 미 2
20160726	20159058	41675	2111217	297790200	17025325033	도리를 찾아서
